会う,(あう),to meet,,[sound:会う.wav]
"seven days,the seventh day",,七日,(なのか),[sound:七日.wav]
名前,(なまえ),name,,[sound:名前.wav]
name,,名前,(なまえ),[sound:名前.wav]
習う,(ならう),to learn,,[sound:習う.wav]
to learn,,習う,(ならう),[sound:習う.wav]
並ぶ,(ならぶ),"to line up,to stand in a line",,[sound:並ぶ.wav]
"to line up,to stand in a line",,並ぶ,(ならぶ),[sound:並ぶ.wav]
並べる,(ならべる),"to line up,to set up",,[sound:並べる.wav]
"to line up,to set up",,並べる,(ならべる),[sound:並べる.wav]
なる,,to become,,[sound:なる.wav]
to become,,なる,,[sound:なる.wav]
何,(なん),what,,[sound:何.wav]
what,,何,(なん),[sound:何.wav]
何,(なに),what,,[sound:何.wav]
what,,何,(なに),[sound:何.wav]
二,(に),two,,[sound:二.wav]
two,,二,(に),[sound:二.wav]
賑やか,(にぎやか),"bustling,busy",,[sound:賑やか.wav]
"bustling,busy",,賑やか,(にぎやか),[sound:賑やか.wav]
肉,(にく),meat,,[sound:肉.wav]
meat,,肉,(にく),[sound:肉.wav]
西,(にし),west,,[sound:西.wav]
west,,西,(にし),[sound:西.wav]
日曜日,(にちようび),Sunday,,[sound:日曜日.wav]
Sunday,,日曜日,(にちようび),[sound:日曜日.wav]
荷物,(にもつ),luggage,,[sound:荷物.wav]
luggage,,荷物,(にもつ),[sound:荷物.wav]
ニュース,,news,,[sound:ニュース.wav]
news,,ニュース,,[sound:ニュース.wav]
庭,(にわ),garden,,[sound:庭.wav]
garden,,庭,(にわ),[sound:庭.wav]
脱ぐ,(ぬぐ),to take off clothes,,[sound:脱ぐ.wav]
to take off clothes,,脱ぐ,(ぬぐ),[sound:脱ぐ.wav]
温い,(ぬるい),luke warm,,[sound:温い.wav]
luke warm,,温い,(ぬるい),[sound:温い.wav]
ネクタイ,,"tie,necktie",,[sound:ネクタイ.wav]
"tie,necktie",,ネクタイ,,[sound:ネクタイ.wav]
猫,(ねこ),cat,,[sound:猫.wav]
cat,,猫,(ねこ),[sound:猫.wav]
寝る,(ねる),"to go to bed,to sleep",,[sound:寝る.wav]
"to go to bed,to sleep",,寝る,(ねる),[sound:寝る.wav]
ノート,,"notebook,exercise book",,[sound:ノート.wav]
"notebook,exercise book",,ノート,,[sound:ノート.wav]
登る,(のぼる),to climb,,[sound:登る.wav]
to climb,,登る,(のぼる),[sound:登る.wav]
飲み物,(のみもの),a drink,,[sound:飲み物.wav]
a drink,,飲み物,(のみもの),[sound:飲み物.wav]
飲む,(のむ),to drink,,[sound:飲む.wav]
to drink,,飲む,(のむ),[sound:飲む.wav]
乗る,(のる),"to get on,to ride",,[sound:乗る.wav]
"to get on,to ride",,乗る,(のる),[sound:乗る.wav]
歯,(は),tooth,,[sound:歯.wav]
tooth,,歯,(は),[sound:歯.wav]
パーティー,,party,,[sound:パーティー.wav]
party,,パーティー,,[sound:パーティー.wav]
はい,,yes,,[sound:はい.wav]
yes,,はい,,[sound:はい.wav]
灰皿,(はいざら),ashtray,,[sound:灰皿.wav]
ashtray,,灰皿,(はいざら),[sound:灰皿.wav]
入る,(はいる),"to enter,to contain",,[sound:入る.wav]
"to enter,to contain",,入る,(はいる),[sound:入る.wav]
葉書,(はがき),postcard,,[sound:葉書.wav]
postcard,,葉書,(はがき),[sound:葉書.wav]
履く,(はく),"to wear,to put on trousers",,[sound:履く.wav]
"to wear,to put on trousers",,履く,(はく),[sound:履く.wav]
箱,(はこ),box,,[sound:箱.wav]
box,,箱,(はこ),[sound:箱.wav]
橋,(はし),bridge,,[sound:橋.wav]
bridge,,橋,(はし),[sound:橋.wav]
箸,(はし),chopsticks,,[sound:箸.wav]
chopsticks,,箸,(はし),[sound:箸.wav]
始まる,(はじまる),to begin,,[sound:始まる.wav]
to begin,,始まる,(はじまる),[sound:始まる.wav]
初め,(はじめ),beginning,,[sound:初め.wav]
beginning,,初め,(はじめ),[sound:初め.wav]
始め,(はじめ),beginning,,[sound:始め.wav]
beginning,,始め,(はじめ),[sound:始め.wav]
初めて,(はじめて),for the first time,,[sound:初めて.wav]
for the first time,,初めて,(はじめて),[sound:初めて.wav]
走る,(はしる),to run,,[sound:走る.wav]
to run,,走る,(はしる),[sound:走る.wav]
バス,,bus,,[sound:バス.wav]
bus,,バス,,[sound:バス.wav]
バター,,butter,,[sound:バター.wav]
butter,,バター,,[sound:バター.wav]
二十歳,(はたち),"20 years old,20th year",,[sound:二十歳.wav]
"20 years old,20th year",,二十歳,(はたち),[sound:二十歳.wav]
働く,(はたらく),to work,,[sound:働く.wav]
to work,,働く,(はたらく),[sound:働く.wav]
八,(はち),eight,,[sound:八.wav]
eight,,八,(はち),[sound:八.wav]
二十日,(はつか),"twenty days,twentieth",,[sound:二十日.wav]
"twenty days,twentieth",,二十日,(はつか),[sound:二十日.wav]
花,(はな),flower,,[sound:花.wav]
flower,,花,(はな),[sound:花.wav]
鼻,(はな),nose,,[sound:鼻.wav]
nose,,鼻,(はな),[sound:鼻.wav]
話,(はなし),"talk,story",,[sound:話.wav]
"talk,story",,話,(はなし),[sound:話.wav]
話す,(はなす),to speak,,[sound:話す.wav]
to speak,,話す,(はなす),[sound:話す.wav]
早い,(はやい),early,,[sound:早い.wav]
early,,早い,(はやい),[sound:早い.wav]
速い,(はやい),quick,,[sound:速い.wav]
quick,,速い,(はやい),[sound:速い.wav]
春,(はる),spring,,[sound:春.wav]
spring,,春,(はる),[sound:春.wav]
貼る,(はる),to stick,,[sound:貼る.wav]
to stick,,貼る,(はる),[sound:貼る.wav]
晴れ,(はれ),clear weather,,[sound:晴れ.wav]
clear weather,,晴れ,(はれ),[sound:晴れ.wav]
晴れる,(はれる),to be sunny,,[sound:晴れる.wav]
to be sunny,,晴れる,(はれる),[sound:晴れる.wav]
半,(はん),half,,[sound:半.wav]
half,,半,(はん),[sound:半.wav]
晩,(ばん),evening,,[sound:晩.wav]
evening,,晩,(ばん),[sound:晩.wav]
パン,,bread,,[sound:パン.wav]
bread,,パン,,[sound:パン.wav]
ハンカチ,,handkerchief,,[sound:ハンカチ.wav]
handkerchief,,ハンカチ,,[sound:ハンカチ.wav]
番号,(ばんごう),number,,[sound:番号.wav]
number,,番号,(ばんごう),[sound:番号.wav]
晩御飯,(ばんごはん),evening meal,,[sound:晩御飯.wav]
evening meal,,晩御飯,(ばんごはん),[sound:晩御飯.wav]
半分,(はんぶん),half minute,,[sound:半分.wav]
half minute,,半分,(はんぶん),[sound:半分.wav]
東,(ひがし),east,,[sound:東.wav]
east,,東,(ひがし),[sound:東.wav]
引く,(ひく),to pull,,[sound:引く.wav]
to pull,,引く,(ひく),[sound:引く.wav]
弾く,(ひく),"to play an instrument with strings, including piano",,[sound:弾く.wav]
"to play an instrument with strings, including piano",,弾く,(ひく),[sound:弾く.wav]
低い,(ひくい),"short,low",,[sound:低い.wav]
"short,low",,低い,(ひくい),[sound:低い.wav]
飛行機,(ひこうき),aeroplane,,[sound:飛行機.wav]
aeroplane,,飛行機,(ひこうき),[sound:飛行機.wav]
左,(ひだり),left hand side,,[sound:左.wav]
left hand side,,左,(ひだり),[sound:左.wav]
人,(ひと),person,,[sound:人.wav]
person,,人,(ひと),[sound:人.wav]
一つ,(ひとつ),one,,[sound:一つ.wav]
one,,一つ,(ひとつ),[sound:一つ.wav]
一月,(ひとつき),one month,,[sound:一月.wav]
one month,,一月,(ひとつき),[sound:一月.wav]
一人,(ひとり),one person,,[sound:一人.wav]
one person,,一人,(ひとり),[sound:一人.wav]
暇,(ひま),free time,,[sound:暇.wav]
free time,,暇,(ひま),[sound:暇.wav]
百,(ひゃく),hundred,,[sound:百.wav]
hundred,,百,(ひゃく),[sound:百.wav]
病院,(びょういん),hospital,,[sound:病院.wav]
hospital,,病院,(びょういん),[sound:病院.wav]
病気,(びょうき),illness,,[sound:病気.wav]
illness,,病気,(びょうき),[sound:病気.wav]
昼,(ひる),"noon, daytime",,[sound:昼.wav]
"noon, daytime",,昼,(ひる),[sound:昼.wav]
昼御飯,(ひるごはん),midday meal,,[sound:昼御飯.wav]
midday meal,,昼御飯,(ひるごはん),[sound:昼御飯.wav]
広い,(ひろい),"spacious,wide",,[sound:広い.wav]
"spacious,wide",,広い,(ひろい),[sound:広い.wav]
フィルム,,roll of film,,[sound:フィルム.wav]
roll of film,,フィルム,,[sound:フィルム.wav]
封筒,(ふうとう),envelope,,[sound:封筒.wav]
envelope,,封筒,(ふうとう),[sound:封筒.wav]
プール,,swimming pool,,[sound:プール.wav]
swimming pool,,プール,,[sound:プール.wav]
フォーク,,fork,,[sound:フォーク.wav]
fork,,フォーク,,[sound:フォーク.wav]
吹く,(ふく),to blow,,[sound:吹く.wav]
to blow,,吹く,(ふく),[sound:吹く.wav]
服,(ふく),clothes,,[sound:服.wav]
clothes,,服,(ふく),[sound:服.wav]
二つ,(ふたつ),two,,[sound:二つ.wav]
two,,二つ,(ふたつ),[sound:二つ.wav]
豚肉,(ぶたにく),pork,,[sound:豚肉.wav]
pork,,豚肉,(ぶたにく),[sound:豚肉.wav]
二人,(ふたり),two people,,[sound:二人.wav]
two people,,二人,(ふたり),[sound:二人.wav]
二日,(ふつか),"two days, second day of the month",,[sound:二日.wav]
"two days, second day of the month",,二日,(ふつか),[sound:二日.wav]
太い,(ふとい),fat,,[sound:太い.wav]
fat,,太い,(ふとい),[sound:太い.wav]
冬,(ふゆ),winter,,[sound:冬.wav]
winter,,冬,(ふゆ),[sound:冬.wav]
降る,(ふる),"to fall, e.g. rain or snow",,[sound:降る.wav]
"to fall, e.g. rain or snow",,降る,(ふる),[sound:降る.wav]
古い,(ふるい),old (not used for people),,[sound:古い.wav]
old (not used for people),,古い,(ふるい),[sound:古い.wav]
風呂,(ふろ),bath,,[sound:風呂.wav]
bath,,風呂,(ふろ),[sound:風呂.wav]
文章,(ぶんしょう),"sentence,text",,[sound:文章.wav]
"sentence,text",,文章,(ぶんしょう),[sound:文章.wav]
ページ,,page,,[sound:ページ.wav]
page,,ページ,,[sound:ページ.wav]
下手,(へた),unskillful,,[sound:下手.wav]
unskillful,,下手,(へた),[sound:下手.wav]
ベッド,,bed,,[sound:ベッド.wav]
bed,,ベッド,,[sound:ベッド.wav]
ペット,,pet,,[sound:ペット.wav]
pet,,ペット,,[sound:ペット.wav]
部屋,(へや),room,,[sound:部屋.wav]
room,,部屋,(へや),[sound:部屋.wav]
辺,(へん),area,,[sound:辺.wav]
area,,辺,(へん),[sound:辺.wav]
ペン,,pen,,[sound:ペン.wav]
pen,,ペン,,[sound:ペン.wav]
勉強,(べんきょう),to study,,[sound:勉強.wav]
to study,,勉強,(べんきょう),[sound:勉強.wav]
便利,(べんり),"useful, convenient",,[sound:便利.wav]
"useful, convenient",,便利,(べんり),[sound:便利.wav]
帽子,(ぼうし),hat,,[sound:帽子.wav]
hat,,帽子,(ぼうし),[sound:帽子.wav]
ボールペン,,ball-point pen,,[sound:ボールペン.wav]
ball-point pen,,ボールペン,,[sound:ボールペン.wav]
ほか,,"other, the rest",,[sound:ほか.wav]
"other, the rest",,ほか,,[sound:ほか.wav]
ポケット,,pocket,,[sound:ポケット.wav]
pocket,,ポケット,,[sound:ポケット.wav]
欲しい,(ほしい),want,,[sound:欲しい.wav]
want,,欲しい,(ほしい),[sound:欲しい.wav]
ポスト,,post,,[sound:ポスト.wav]
post,,ポスト,,[sound:ポスト.wav]
細い,(ほそい),thin,,[sound:細い.wav]
thin,,細い,(ほそい),[sound:細い.wav]
ボタン,,button,,[sound:ボタン.wav]
button,,ボタン,,[sound:ボタン.wav]
ホテル,,hotel,,[sound:ホテル.wav]
hotel,,ホテル,,[sound:ホテル.wav]
本,(ほん),book,,[sound:本.wav]
book,,本,(ほん),[sound:本.wav]
本棚,(ほんだな),bookshelves,,[sound:本棚.wav]
bookshelves,,本棚,(ほんだな),[sound:本棚.wav]
本当,(ほんとう),truth,,[sound:本当.wav]
truth,,本当,(ほんとう),[sound:本当.wav]
毎朝,(まいあさ),every morning,,[sound:毎朝.wav]
every morning,,毎朝,(まいあさ),[sound:毎朝.wav]
毎月,(まいげつ),every month,,[sound:毎月.wav]
every month,,毎月,(まいげつ),[sound:毎月.wav]
毎月,(まいつき),every month,,[sound:毎月.wav]
every month,,毎月,(まいつき),[sound:毎月.wav]
毎週,(まいしゅう),every week,,[sound:毎週.wav]
every week,,毎週,(まいしゅう),[sound:毎週.wav]
毎日,(まいにち),every day,,[sound:毎日.wav]
every day,,毎日,(まいにち),[sound:毎日.wav]
毎年,(まいねん),every year,,[sound:毎年.wav]
every year,,毎年,(まいねん),[sound:毎年.wav]
毎年,(まいとし),every year,,[sound:毎年.wav]
every year,,毎年,(まいとし),[sound:毎年.wav]
毎晩,(まいばん),every night,,[sound:毎晩.wav]
every night,,毎晩,(まいばん),[sound:毎晩.wav]
前,(まえ),before,,[sound:前.wav]
before,,前,(まえ),[sound:前.wav]
曲る,(まがる),"to turn,to bend",,[sound:曲る.wav]
"to turn,to bend",,曲る,(まがる),[sound:曲る.wav]
不味い,(まずい),unpleasant,,[sound:不味い.wav]
unpleasant,,不味い,(まずい),[sound:不味い.wav]
又,(また),"again,and",,[sound:又.wav]
"again,and",,又,(また),[sound:又.wav]
まだ,,"yet,still",,[sound:まだ.wav]
"yet,still",,まだ,,[sound:まだ.wav]
町,(まち),"town,city",,[sound:町.wav]
"town,city",,町,(まち),[sound:町.wav]
待つ,(まつ),to wait,,[sound:待つ.wav]
to wait,,待つ,(まつ),[sound:待つ.wav]
まっすぐ,,"straight ahead,direct",,[sound:まっすぐ.wav]
"straight ahead,direct",,まっすぐ,,[sound:まっすぐ.wav]
マッチ,,match,,[sound:マッチ.wav]
match,,マッチ,,[sound:マッチ.wav]
窓,(まど),window,,[sound:窓.wav]
window,,窓,(まど),[sound:窓.wav]
丸い,(まるい),"round,circular",,[sound:丸い.wav]
"round,circular",,丸い,(まるい),[sound:丸い.wav]
円い,(まるい),"round,circular",,[sound:円い.wav]
"round,circular",,円い,(まるい),[sound:円い.wav]
万,(まん),ten thousand,,[sound:万.wav]
ten thousand,,万,(まん),[sound:万.wav]
万年筆,(まんねんひつ),fountain pen,,[sound:万年筆.wav]
fountain pen,,万年筆,(まんねんひつ),[sound:万年筆.wav]
磨く,(みがく),"to brush teeth, to polish",,[sound:磨く.wav]
"to brush teeth, to polish",,磨く,(みがく),[sound:磨く.wav]
右,(みぎ),right side,,[sound:右.wav]
right side,,右,(みぎ),[sound:右.wav]
短い,(みじかい),short,,[sound:短い.wav]
short,,短い,(みじかい),[sound:短い.wav]
水,(みず),water,,[sound:水.wav]
water,,水,(みず),[sound:水.wav]
店,(みせ),shop,,[sound:店.wav]
shop,,店,(みせ),[sound:店.wav]
見せる,(みせる),to show,,[sound:見せる.wav]
to show,,見せる,(みせる),[sound:見せる.wav]
道,(みち),street,,[sound:道.wav]
street,,道,(みち),[sound:道.wav]
三日,(みっか),"three days, third day of the month",,[sound:三日.wav]
"three days, third day of the month",,三日,(みっか),[sound:三日.wav]
三つ,(みっつ),three,,[sound:三つ.wav]
three,,三つ,(みっつ),[sound:三つ.wav]
緑,(みどり),green,,[sound:緑.wav]
green,,緑,(みどり),[sound:緑.wav]
皆さん,(みなさん),everyone,,[sound:皆さん.wav]
everyone,,皆さん,(みなさん),[sound:皆さん.wav]
南,(みなみ),south,,[sound:南.wav]
south,,南,(みなみ),[sound:南.wav]
耳,(みみ),ear,,[sound:耳.wav]
ear,,耳,(みみ),[sound:耳.wav]
見る,(みる),"to see, to watch",,[sound:見る.wav]
"to see, to watch",,見る,(みる),[sound:見る.wav]
観る,(みる),"to see, to watch",,[sound:観る.wav]
"to see, to watch",,観る,(みる),[sound:観る.wav]
みんな,,everyone,,[sound:みんな.wav]
everyone,,みんな,,[sound:みんな.wav]
六日,(むいか),"six days, sixth day of the month",,[sound:六日.wav]
"six days, sixth day of the month",,六日,(むいか),[sound:六日.wav]
向こう,(むこう),over there,,[sound:向こう.wav]
over there,,向こう,(むこう),[sound:向こう.wav]
難しい,(むずかしい),difficult,,[sound:難しい.wav]
difficult,,難しい,(むずかしい),[sound:難しい.wav]
六つ,(むっつ),six,,[sound:六つ.wav]
six,,六つ,(むっつ),[sound:六つ.wav]
村,(むら),village,,[sound:村.wav]
village,,村,(むら),[sound:村.wav]
目,(め),eye,,[sound:目.wav]
eye,,目,(め),[sound:目.wav]
メートル,,metre,,[sound:メートル.wav]
metre,,メートル,,[sound:メートル.wav]
眼鏡,(めがね),glasses,,[sound:眼鏡.wav]
glasses,,眼鏡,(めがね),[sound:眼鏡.wav]
もう,,already,,[sound:もう.wav]
already,,もう,,[sound:もう.wav]
もう一度,(もういちど),again,,[sound:もう一度.wav]
again,,もう一度,(もういちど),[sound:もう一度.wav]
木曜日,(もくようび),Thursday,,[sound:木曜日.wav]
Thursday,,木曜日,(もくようび),[sound:木曜日.wav]
持つ,(もつ),to hold,,[sound:持つ.wav]
to hold,,持つ,(もつ),[sound:持つ.wav]
もっと,,more,,[sound:もっと.wav]
more,,もっと,,[sound:もっと.wav]
物,(もの),thing,,[sound:物.wav]
thing,,物,(もの),[sound:物.wav]
門,(もん),gate,,[sound:門.wav]
gate,,門,(もん),[sound:門.wav]
問題,(もんだい),problem,,[sound:問題.wav]
problem,,問題,(もんだい),[sound:問題.wav]
八百屋,(やおや),greengrocer,,[sound:八百屋.wav]
greengrocer,,八百屋,(やおや),[sound:八百屋.wav]
野菜,(やさい),vegetable,,[sound:野菜.wav]
vegetable,,野菜,(やさい),[sound:野菜.wav]
易しい,(やさしい),"easy, simple",,[sound:易しい.wav]
"easy, simple",,易しい,(やさしい),[sound:易しい.wav]
安い,(やすい),cheap,,[sound:安い.wav]
cheap,,安い,(やすい),[sound:安い.wav]
休み,(やすみ),"rest,holiday",,[sound:休み.wav]
"rest,holiday",,休み,(やすみ),[sound:休み.wav]
休む,(やすむ),to rest,,[sound:休む.wav]
to rest,,休む,(やすむ),[sound:休む.wav]
八つ,(やっつ),eight,,[sound:八つ.wav]
eight,,八つ,(やっつ),[sound:八つ.wav]
山,(やま),mountain,,[sound:山.wav]
mountain,,山,(やま),[sound:山.wav]
遣る,(やる),to do,,[sound:遣る.wav]
to do,,遣る,(やる),[sound:遣る.wav]
夕方,(ゆうがた),evening,,[sound:夕方.wav]
evening,,夕方,(ゆうがた),[sound:夕方.wav]
夕飯,(ゆうはん),dinner,,[sound:夕飯.wav]
dinner,,夕飯,(ゆうはん),[sound:夕飯.wav]
郵便局,(ゆうびんきょく),post office,,[sound:郵便局.wav]
post office,,郵便局,(ゆうびんきょく),[sound:郵便局.wav]
昨夜,(ゆうべ),last night,,[sound:昨夜.wav]
last night,,昨夜,(ゆうべ),[sound:昨夜.wav]
有名,(ゆうめい),famous,,[sound:有名.wav]
famous,,有名,(ゆうめい),[sound:有名.wav]
雪,(ゆき),snow,,[sound:雪.wav]
snow,,雪,(ゆき),[sound:雪.wav]
行く,(ゆく),to go,,[sound:行く.wav]
to go,,行く,(ゆく),[sound:行く.wav]
ゆっくり,,slowly,,[sound:ゆっくり.wav]
slowly,,ゆっくり,,[sound:ゆっくり.wav]
八日,(ようか),"eight days, eighth day of the month",,[sound:八日.wav]
"eight days, eighth day of the month",,八日,(ようか),[sound:八日.wav]
洋服,(ようふく),western-style clothes,,[sound:洋服.wav]
western-style clothes,,洋服,(ようふく),[sound:洋服.wav]
良く,(よく),"often, well",,[sound:良く.wav]
"often, well",,良く,(よく),[sound:良く.wav]
横,(よこ),"beside,side,width",,[sound:横.wav]
"beside,side,width",,横,(よこ),[sound:横.wav]
四日,(よっか),"four days, fouth day of the month",,[sound:四日.wav]
"four days, fouth day of the month",,四日,(よっか),[sound:四日.wav]
四つ,(よっつ),four,,[sound:四つ.wav]
four,,四つ,(よっつ),[sound:四つ.wav]
呼ぶ,(よぶ),"to call out,to invite",,[sound:呼ぶ.wav]
"to call out,to invite",,呼ぶ,(よぶ),[sound:呼ぶ.wav]
読む,(よむ),to read,,[sound:読む.wav]
to read,,読む,(よむ),[sound:読む.wav]
夜,(よる),"evening,night",,[sound:夜.wav]
"evening,night",,夜,(よる),[sound:夜.wav]
弱い,(よわい),weak,,[sound:弱い.wav]
weak,,弱い,(よわい),[sound:弱い.wav]
来月,(らいげつ),next month,,[sound:来月.wav]
next month,,来月,(らいげつ),[sound:来月.wav]
来週,(らいしゅう),next week,,[sound:来週.wav]
next week,,来週,(らいしゅう),[sound:来週.wav]
来年,(らいねん),next year,,[sound:来年.wav]
next year,,来年,(らいねん),[sound:来年.wav]
ラジオ,,radio,,[sound:ラジオ.wav]
radio,,ラジオ,,[sound:ラジオ.wav]
ラジカセ,,radio cassette player,,[sound:ラジカセ.wav]
radio cassette player,,ラジカセ,,[sound:ラジカセ.wav]
ラジオカセット,,radio cassette player,,[sound:ラジオカセット.wav]
radio cassette player,,ラジオカセット,,[sound:ラジオカセット.wav]
立派,(りっぱ),splendid,,[sound:立派.wav]
splendid,,立派,(りっぱ),[sound:立派.wav]
留学生,(りゅうがくせい),overseas student,,[sound:留学生.wav]
overseas student,,留学生,(りゅうがくせい),[sound:留学生.wav]
両親,(りょうしん),both parents,,[sound:両親.wav]
both parents,,両親,(りょうしん),[sound:両親.wav]
料理,(りょうり),cuisine,,[sound:料理.wav]
cuisine,,料理,(りょうり),[sound:料理.wav]
旅行,(りょこう),travel,,[sound:旅行.wav]
travel,,旅行,(りょこう),[sound:旅行.wav]
零,(れい),zero,,[sound:零.wav]
zero,,零,(れい),[sound:零.wav]
冷蔵庫,(れいぞうこ),refrigerator,,[sound:冷蔵庫.wav]
refrigerator,,冷蔵庫,(れいぞうこ),[sound:冷蔵庫.wav]
レコード,,record,,[sound:レコード.wav]
record,,レコード,,[sound:レコード.wav]
レストラン,,restaurant,,[sound:レストラン.wav]
restaurant,,レストラン,,[sound:レストラン.wav]
練習,(れんしゅう),to practice,,[sound:練習.wav]
to practice,,練習,(れんしゅう),[sound:練習.wav]
廊下,(ろうか),corridor,,[sound:廊下.wav]
corridor,,廊下,(ろうか),[sound:廊下.wav]
六,(ろく),six,,[sound:六.wav]
six,,六,(ろく),[sound:六.wav]
ワイシャツ,,business shirt,,[sound:ワイシャツ.wav]
business shirt,,ワイシャツ,,[sound:ワイシャツ.wav]
若い,(わかい),young,,[sound:若い.wav]
young,,若い,(わかい),[sound:若い.wav]
分かる,(わかる),to be understood,,[sound:分かる.wav]
to be understood,,分かる,(わかる),[sound:分かる.wav]
忘れる,(わすれる),to forget,,[sound:忘れる.wav]
to forget,,忘れる,(わすれる),[sound:忘れる.wav]
私,(わたくし),"(humble) I,myself",,[sound:私.wav]
"(humble) I,myself",,私,(わたくし),[sound:私.wav]
私,(わたし),"I,myself",,[sound:私.wav]
"I,myself",,私,(わたし),[sound:私.wav]
渡す,(わたす),to hand over,,[sound:渡す.wav]
to hand over,,渡す,(わたす),[sound:渡す.wav]
渡る,(わたる),to go across,,[sound:渡る.wav]
to go across,,渡る,(わたる),[sound:渡る.wav]
悪い,(わるい),bad,,[sound:悪い.wav]
bad,,悪い,(わるい),[sound:悪い.wav]
より,,Used for comparison.,,[sound:より.wav]
Used for comparison.,,より,,[sound:より.wav]
方,(ほう),Used for comparison.,,[sound:方.wav]
Used for comparison.,,方,(ほう),[sound:方.wav]
